"","X_id","dzNum","latitude","longitude","bigLat","bigLon"
"930",141123,7,37.3547911,127.1416113,"37.4","127.1"
"1008",141365,7,35.1526399,128.9908173,"35.2","129"
"1072",141560,7,37.4734913,126.6506727,"37.5","126.7"
"1137",141300,0,34.9779934,127.5752266,"35","127.6"
"1155",141492,2,34.89587,128.6422,"34.9","128.6"
"1164",141450,7,37.6583599,126.8320201,"37.7","126.8"
"1197",142182,7,37.5069818,126.7217739,"37.5","126.7"
"1229",141266,7,36.6173435,127.450915,"36.6","127.5"
"1425",142428,21,35.86986,128.5667,"35.9","128.6"
"1489",142547,7,37.4682445,126.9623769,"37.5","127"
"1548",141599,7,35.1368399,128.9913822,"35.1","129"
"1781",140981,7,36.31867,127.4154,"36.3","127.4"
"1789",141613,7,37.4827159,126.8954359,"37.5","126.9"
"1823",141273,6,35.19794,129.0526,"35.2","129.1"
"1859",141192,7,37.64582304,126.62557455,"37.6","126.6"
"1928",141240,5,37.2387218,127.1090626,"37.2","127.1"
"1961",141667,7,37.2775958,127.1098586,"37.3","127.1"
"2020",141964,2,35.08457,128.9775,"35.1","129"
"2095",141469,12,37.33843,126.7467,"37.3","126.7"
"2316",142013,6,37.4456,126.9025,"37.4","126.9"
"2317",142018,4,37.4456,126.9025,"37.4","126.9"
"2337",140807,14,37.44976,126.6391,"37.4","126.6"
"2362",141494,6,35.84982,128.5244,"35.8","128.5"
"2609",141712,0,36.76844,126.4662,"36.8","126.5"
"2737",142169,7,33.4996213,126.5311884,"33.5","126.5"
"2764",141626,6,37.7708134,126.7741654,"37.8","126.8"
"2837",141400,5,37.5653302,126.6741065,"37.6","126.7"
"2899",140746,7,37.3354095,127.9876763,"37.3","128"
"2947",141602,5,37.2447684,127.1083252,"37.2","127.1"
"3001",141335,7,37.35739,126.732659,"37.4","126.7"
"3007",141275,7,37.5423283,126.848112,"37.5","126.8"
"3131",142914,6,35.2445494,129.2221542,"35.2","129.2"
"45",143003,7,35.17353,129.1692,"35.2","129.2"
"53",142567,21,35.13787,129.0656,"35.1","129.1"
"73",144690,14,33.49226,126.5019,"33.5","126.5"
"81",144093,21,37.61893,127.0839,"37.6","127.1"
"108",143482,5,37.66592,127.0601,"37.7","127.1"
"159",142883,2,37.69964,126.7695,"37.7","126.8"
"163",143338,7,35.2614305,129.0853177,"35.3","129.1"
"206",143665,0,35.218843,129.0867949,"35.2","129.1"
"272",142652,12,37.48941,126.9327,"37.5","126.9"
"291",144236,21,37.64305,126.9167,"37.6","126.9"
"300",143410,7,37.52888,127.0036,"37.5","127"
"305",142590,22,35.8585733,129.2254131,"35.9","129.2"
"441",142667,2,35.25026219,129.21434487,"35.3","129.2"
"451",142643,7,35.2182465,128.5790074,"35.2","128.6"
"457",143016,20,37.30112,127.6262,"37.3","127.6"
"469",143508,7,37.73338,126.7505,"37.7","126.8"
"626",143521,6,35.13273,126.919,"35.1","126.9"
"850",143876,7,37.42992,127.2611,"37.4","127.3"
"887",142447,6,33.24981,126.511,"33.2","126.5"
"1002",142846,21,35.81285,128.6188,"35.8","128.6"
"1006",144200,0,37.39846,126.9572,"37.4","127"
"1140",142644,7,34.9779934,127.5752266,"35","127.6"
"1175",142664,6,37.2018717,127.0607871,"37.2","127.1"
"1257",142740,7,35.2363814,128.8667369,"35.2","128.9"
"1304",143834,7,37.59117,127.1337,"37.6","127.1"
"1377",142779,7,35.9754748,129.4138917,"36","129.4"
"1382",143023,22,37.24837,127.48,"37.2","127.5"
"1429",144233,6,35.88077,128.7164,"35.9","128.7"
"1433",142920,21,37.50995,126.7529,"37.5","126.8"
"1453",143235,7,37.4912195,127.4875607,"37.5","127.5"
"1500",143590,4,38.1858,128.5808,"38.2","128.6"
"1722",142513,6,36.07492,128.3969,"36.1","128.4"
"1726",143032,14,34.9131519,128.5995079,"34.9","128.6"
"1761",142714,6,36.1480120433857,128.312473582785,"36.1","128.3"
"1771",143803,6,35.16965,129.1689,"35.2","129.2"
"1814",142697,7,35.15888,129.1553,"35.2","129.2"
"1900",143229,21,34.73069,127.7162,"34.7","127.7"
"1979",142343,7,37.15825,128.2263,"37.2","128.2"
"1984",143151,6,36.35539,127.3981,"36.4","127.4"
"2019",143183,8,35.69252,128.4681,"35.7","128.5"
"2056",143421,6,37.31656,126.9558,"37.3","127"
"2082",144790,21,37.35347,127.148,"37.4","127.1"
"2161",142715,6,37.46585,126.7403,"37.5","126.7"
"2343",143670,7,37.24926,126.9232,"37.2","126.9"
"2378",144338,7,37.57254,127.1859,"37.6","127.2"
"2385",143353,22,37.3429,126.8158,"37.3","126.8"
"2405",143526,1,35.13948,126.8557,"35.1","126.9"
"2436",143168,14,37.54708,126.9253,"37.5","126.9"
"2484",142702,7,35.20991,128.7013,"35.2","128.7"
"2494",142770,6,37.32704,126.8476,"37.3","126.8"
"2496",142686,5,34.93108,128.0579,"34.9","128.1"
"2505",143548,7,35.87176,128.6308,"35.9","128.6"
"2533",143660,6,37.38929,126.9679,"37.4","127"
"2554",145646,20,37.2434,127.0627,"37.2","127.1"
"2690",142669,7,33.5144894,126.5808754,"33.5","126.6"
"2696",143705,2,35.8857114,128.5828073,"35.9","128.6"
"2703",143478,6,37.273678,127.1112828,"37.3","127.1"
"2720",142452,7,36.6074381,127.2932355,"36.6","127.3"
"2745",142930,12,37.3120187,126.867869,"37.3","126.9"
"2746",142929,14,37.3120187,126.867869,"37.3","126.9"
"2747",142928,2,37.3120187,126.867869,"37.3","126.9"
"2755",142625,7,37.3218778,126.8308848,"37.3","126.8"
"2906",142639,7,37.3095162,127.0833784,"37.3","127.1"
"2909",142911,7,35.8421298,128.6353274,"35.8","128.6"
"3031",142569,7,37.7533105,127.109272,"37.8","127.1"
"3075",142304,12,34.3219073,126.7475491,"34.3","126.7"
"3076",142705,5,34.3219073,126.7475491,"34.3","126.7"
"3080",142766,7,37.1994932,126.8311887,"37.2","126.8"
"3129",142588,7,35.1365596,129.084364,"35.1","129.1"
"3139",142898,14,37.4357733,126.7847698,"37.4","126.8"
"74",144395,7,37.47402,126.8973,"37.5","126.9"
"82",144237,7,37.61893,127.0839,"37.6","127.1"
"98",144543,7,37.25614,127.0098,"37.3","127"
"165",145550,6,35.15499,129.0125,"35.2","129"
"189",145096,2,35.8175523,128.5422545,"35.8","128.5"
"217",144109,5,37.60858,127.1513,"37.6","127.2"
"218",143707,0,37.28207,126.998,"37.3","127"
"401",144317,6,37.27631,127.0716,"37.3","127.1"
"413",144683,7,35.31781,129.0062,"35.3","129"
"431",146427,21,37.48046,126.7937,"37.5","126.8"
"434",144904,14,35.97746,126.6828,"36","126.7"
"445",146196,6,34.75364,127.741,"34.8","127.7"
"507",144491,6,34.89582,128.6916,"34.9","128.7"
"540",144539,7,37.4815776,126.7935215,"37.5","126.8"
"543",144279,6,37.3005135,127.0744517,"37.3","127.1"
"581",144926,4,37.54394,126.8411,"37.5","126.8"
"625",145454,21,37.65404,127.0386,"37.7","127"
"644",144587,0,36.96701,127.4888,"37","127.5"
"649",144792,7,36.3946,127.3088,"36.4","127.3"
"734",144408,5,37.49851,127.055,"37.5","127.1"
"847",144911,5,36.56119,128.6944,"36.6","128.7"
"853",144396,21,37.6199975,126.6994709,"37.6","126.7"
"916",144609,7,36.119485,128.3445734,"36.1","128.3"
"928",144909,7,37.5594243,127.1955119,"37.6","127.2"
"957",144645,5,35.1647019,129.1666559,"35.2","129.2"
"1056",144184,7,37.70124,127.0477,"37.7","127"
"1314",144549,22,35.86917,128.6927,"35.9","128.7"
"1317",144550,2,35.86917,128.6927,"35.9","128.7"
"1327",144682,7,35.2000724,128.810535,"35.2","128.8"
"1421",144073,6,37.40575,126.9634,"37.4","127"
"1448",144213,7,37.55958,127.0333,"37.6","127"
"1450",143702,4,36.76382,127.0844,"36.8","127.1"
"1488",144082,7,37.4682445,126.9623769,"37.5","127"
"1571",144294,7,35.569416,129.3408217,"35.6","129.3"
"1600",143815,6,37.5482,127.1231,"37.5","127.1"
"1679",144276,0,37.4846,126.9332,"37.5","126.9"
"1694",146595,20,37.55878,127.0176,"37.6","127"
"1745",144313,7,37.4092047,126.7345959,"37.4","126.7"
"1767",144980,21,37.55425,126.9096,"37.6","126.9"
"1888",144559,6,37.61319,126.6874,"37.6","126.7"
"2050",144529,7,35.18926,129.1155,"35.2","129.1"
"2094",144085,0,37.61409,127.0108,"37.6","127"
"2166",145018,6,37.35563,127.3276,"37.4","127.3"
"2271",146323,7,37.40104,127.1191,"37.4","127.1"
"2352",144228,7,37.29648,126.9986,"37.3","127"
"2397",144486,7,36.58994,126.6674,"36.6","126.7"
"2399",144387,20,37.48528,126.7211,"37.5","126.7"
"2487",145234,21,37.21317,127.0486,"37.2","127"
"2512",145175,21,35.88014,128.561,"35.9","128.6"
"2619",143927,7,37.6079505980997,127.081038379472,"37.6","127.1"
"2672",144247,18,37.4079949,127.2664042,"37.4","127.3"
"2689",144647,7,33.5144894,126.5808754,"33.5","126.6"
"2768",144516,7,37.498876,126.7190992,"37.5","126.7"
"2790",144619,5,37.3582631,126.9470119,"37.4","126.9"
"2799",144360,7,38.0238647492913,127.074665911539,"38","127.1"
"2817",144749,7,36.1000176,128.4312973,"36.1","128.4"
"2858",144528,6,35.1927326,128.5681805,"35.2","128.6"
"2877",144426,22,35.8582435,128.6306086,"35.9","128.6"
"2904",145001,7,35.9207097,128.604968,"35.9","128.6"
"2988",144134,0,36.7802978,127.0196103,"36.8","127"
"2989",144460,2,36.7802978,127.0196103,"36.8","127"
"3000",143686,7,37.5516542,126.82652,"37.6","126.8"
"11",146471,7,35.20404,129.032,"35.2","129"
"284",146113,7,35.20375,129.0319,"35.2","129"
"373",145825,14,37.74484,127.2161,"37.7","127.2"
"400",145910,21,37.27631,127.0716,"37.3","127.1"
"419",145712,4,36.61271,127.4953,"36.6","127.5"
"439",145507,22,35.25026219,129.21434487,"35.3","129.2"
"557",145719,7,35.1839052,128.5598952,"35.2","128.6"
"558",145669,21,37.60152,127.0375,"37.6","127"
"631",145509,7,37.66966,126.7442,"37.7","126.7"
"664",145843,6,37.35478,126.9701,"37.4","127"
"694",147100,5,37.50705,126.7686,"37.5","126.8"
"755",146447,21,37.4846849,126.9930132,"37.5","127"
"865",145704,12,37.39234,126.949,"37.4","126.9"
"914",146069,22,37.4474674,126.7147603,"37.4","126.7"
"933",146075,4,35.2068332,128.5801556,"35.2","128.6"
"1025",146248,4,37.2448,127.1075,"37.2","127.1"
"1031",145622,5,36.08546,129.4004,"36.1","129.4"
"1118",145846,6,37.54814,127.0136,"37.5","127"
"1156",146095,6,37.4939481,126.7205311,"37.5","126.7"
"1209",145760,12,35.1723525,129.1748893,"35.2","129.2"
"1223",145157,7,37.15029,127.0693,"37.2","127.1"
"1231",146564,6,37.48159,126.9602,"37.5","127"
"1239",145827,7,37.62634,126.8326,"37.6","126.8"
"1264",145806,21,35.94147,128.561,"35.9","128.6"
"1265",146268,7,37.1037114,129.0045016,"37.1","129"
"1275",145792,6,37.39223,126.7287,"37.4","126.7"
"1409",145697,5,37.35587,126.9689,"37.4","127"
"1420",145897,5,35.1369209,128.9800534,"35.1","129"
"1561",145909,22,35.114431,129.1139146,"35.1","129.1"
"1563",145756,7,35.3186329,126.9797794,"35.3","127"
"1564",145757,7,35.3186329,126.9797794,"35.3","127"
"1565",145758,7,35.3186329,126.9797794,"35.3","127"
"1599",145165,22,37.5482,127.1231,"37.5","127.1"
"1818",145581,22,36.119485,128.3445734,"36.1","128.3"
"1826",145797,7,37.492141585172,126.929438035784,"37.5","126.9"
"1926",146260,22,34.8455897,126.4683887,"34.8","126.5"
"1927",146044,20,37.2387218,127.1090626,"37.2","127.1"
"2077",149000,7,35.1742,129.0833,"35.2","129.1"
"2114",147865,7,37.54582,126.9858,"37.5","127"
"2240",145862,22,36.02254,129.3575,"36","129.4"
"2241",145864,6,36.02254,129.3575,"36","129.4"
"2258",145562,5,35.1675,128.8188,"35.2","128.8"
"2392",145600,7,37.55651,127.1382,"37.6","127.1"
"2420",146337,1,37.47509,127.1518,"37.5","127.2"
"2423",146339,7,36.43559,127.4197,"36.4","127.4"
"2441",145657,7,35.54613,129.3162,"35.5","129.3"
"2507",145877,6,36.06918,128.4095,"36.1","128.4"
"2608",145148,7,35.81414,127.1553,"35.8","127.2"
"2714",145665,0,37.2914097,126.9376066,"37.3","126.9"
"2866",145297,14,35.0751877,128.0864903,"35.1","128.1"
"2867",145296,7,35.0751877,128.0864903,"35.1","128.1"
"2979",146608,7,36.072086,128.3490478,"36.1","128.3"
"3027",145819,5,35.5037598,128.7464415,"35.5","128.7"
"34",147008,7,37.48264,126.7687,"37.5","126.8"
"67",147830,20,37.19808,127.067,"37.2","127.1"
"440",147152,7,35.25026219,129.21434487,"35.3","129.2"
"475",147692,7,37.55746,127.1445,"37.6","127.1"
"559",147047,6,37.60152,127.0375,"37.6","127"
"908",147627,6,37.3908553,126.9504546,"37.4","127"
"1087",148838,5,37.55956,126.8414,"37.6","126.8"
"1230",147202,20,37.48159,126.9602,"37.5","127"
"1305",147537,14,37.29045,127.0564,"37.3","127.1"
"1509",146950,12,37.67752,126.7626,"37.7","126.8"
"1514",147737,4,36.63263,127.6546,"36.6","127.7"
"1544",147895,0,37.136763,128.2006605,"37.1","128.2"
"1591",146906,7,35.12698,126.7907,"35.1","126.8"
"1615",146963,6,35.1748,129.0312,"35.2","129"
"1650",148619,22,37.5934422851004,127.095356958582,"37.6","127.1"
"1966",147535,7,35.2386384,128.915139,"35.2","128.9"
"1993",147121,7,37.48393,126.7765,"37.5","126.8"
"1994",146872,6,37.48393,126.7765,"37.5","126.8"
"2036",147647,6,37.50904,126.9293,"37.5","126.9"
"2040",147053,21,37.40583,127.155,"37.4","127.2"
"2079",146777,7,36.08031,128.4135,"36.1","128.4"
"2194",147271,5,37.12062,128.2021,"37.1","128.2"
"2283",147504,7,37.53853,127.1366,"37.5","127.1"
"2298",147427,6,36.09163,128.4468,"36.1","128.4"
"2518",147726,7,36.61283,127.4447,"36.6","127.4"
"2524",147438,7,35.82443,128.535,"35.8","128.5"
"2578",147073,22,37.53242,127.0738,"37.5","127.1"
"2635",148283,12,35.028265,126.7780821,"35","126.8"
"2652",147519,21,35.8298561,128.5327576,"35.8","128.5"
"2656",147411,2,37.5943124,127.1295646,"37.6","127.1"
"2819",146807,7,35.1365596,129.084364,"35.1","129.1"
"2823",146966,7,36.7833821,127.0191155,"36.8","127"
"2830",146874,7,37.2197458,126.9486913,"37.2","126.9"
"2834",146899,2,36.6336637,127.5048519,"36.6","127.5"
"2844",146602,7,35.2421324,128.5923745,"35.2","128.6"
"2860",147212,6,35.1927326,128.5681805,"35.2","128.6"
"3095",147219,3,37.5274339,126.8062997,"37.5","126.8"
"3105",147090,7,36.7964009,127.1324345,"36.8","127.1"
"3122",146916,14,33.4996213,126.5311884,"33.5","126.5"
"77",148839,2,37.77126,126.2904,"37.8","126.3"
"123",148452,7,37.53098,126.9028,"37.5","126.9"
"389",148416,6,35.230784,128.6806679,"35.2","128.7"
"426",148436,5,35.24623,129.0843,"35.2","129.1"
"484",148606,5,35.12939,128.7059,"35.1","128.7"
"489",148343,7,37.38819,127.1213,"37.4","127.1"
"551",148630,7,36.34754,127.3966189,"36.3","127.4"
"596",148672,7,36.42511,128.1575,"36.4","128.2"
"616",148212,7,37.66084,127.2497,"37.7","127.2"
"700",148546,7,35.7282845,128.4409331,"35.7","128.4"
"791",148171,2,35.8378419,127.0524865,"35.8","127.1"
"929",148726,7,37.4116954,126.6688809,"37.4","126.7"
"956",147663,7,37.5535344,127.1348553,"37.6","127.1"
"1050",148065,6,37.4714,126.9775,"37.5","127"
"1130",148757,2,37.5487735,126.6806381,"37.5","126.7"
"1174",148414,7,36.8463441,127.4574265,"36.8","127.5"
"1306",148152,3,37.29045,127.0564,"37.3","127.1"
"1456",148870,7,37.28852,126.9882,"37.3","127"
"1517",148278,5,35.944,126.9442,"35.9","126.9"
"1651",148622,7,37.5934422851004,127.095356958582,"37.6","127.1"
"1656",148912,5,37.39328,126.9336,"37.4","126.9"
"1741",148515,1,37.3474264,126.9522598,"37.3","127"
"1742",148514,14,37.3474264,126.9522598,"37.3","127"
"1906",148270,7,37.56894,127.0432,"37.6","127"
"2041",148869,7,37.40583,127.155,"37.4","127.2"
"2237",149012,22,37.54383,127.0363,"37.5","127"
"2270",148335,5,35.85403,128.616,"35.9","128.6"
"2276",150122,21,37.30913,127.0811,"37.3","127.1"
"2418",148393,0,37.60049,127.0388,"37.6","127"
"2450",148897,0,35.31863,129.1741,"35.3","129.2"
"2492",148376,5,34.81178,126.4811,"34.8","126.5"
"2514",148116,6,33.51679,126.5764,"33.5","126.6"
"2579",148746,22,33.50317,126.5201,"33.5","126.5"
"2605",148072,6,36.80944,127.1654,"36.8","127.2"
"2730",148776,7,37.4020863,126.7233948,"37.4","126.7"
"2771",148635,6,35.2491614,128.8746976,"35.2","128.9"
"2772",148328,22,35.2139275,128.1092902,"35.2","128.1"
"2825",148091,7,36.8078701,127.1103613,"36.8","127.1"
"2833",148682,7,35.9732952,129.4115622,"36","129.4"
"2874",147770,7,35.8179804,128.7574412,"35.8","128.8"
"3057",149028,7,36.4317981,127.3818471,"36.4","127.4"
"3142",148148,7,37.5221771,126.8700545,"37.5","126.9"
"182",149678,7,35.8547064,128.4980089,"35.9","128.5"
"244",149409,15,37.4842464,126.8164476,"37.5","126.8"
"263",150032,7,37.48429,126.9192,"37.5","126.9"
"275",150000,21,37.599,127.0879,"37.6","127.1"
"332",149652,7,36.5664525,128.7045339,"36.6","128.7"
"391",148982,7,37.4913587,126.7906605,"37.5","126.8"
"425",148964,7,37.5369504,126.7377435,"37.5","126.7"
"656",149632,5,37.23735,127.0717,"37.2","127.1"
"707",149090,7,37.57286,127.023,"37.6","127"
"769",149393,7,37.443486,126.6567004,"37.4","126.7"
"788",149625,7,37.6362383,126.631367,"37.6","126.6"
"1053",149419,7,33.5429108,126.6597773,"33.5","126.7"
"1161",149379,7,37.51008,126.8876,"37.5","126.9"
"1210",150071,22,35.1723525,129.1748893,"35.2","129.2"
"1236",149430,7,35.8569458,128.4621968,"35.9","128.5"
"1245",149609,7,37.48492,126.7752,"37.5","126.8"
"1307",149756,5,37.38787,127.2294,"37.4","127.2"
"1326",150292,7,37.29317,126.9795,"37.3","127"
"1331",150099,6,38.1939025,128.5766192,"38.2","128.6"
"1354",149348,5,37.4693125,126.9222364,"37.5","126.9"
"1397",150083,0,37.25871,127.0803,"37.3","127.1"
"1410",149300,7,37.4105106,126.6752022,"37.4","126.7"
"1413",149387,22,36.9015267,126.6762135,"36.9","126.7"
"1451",149420,7,35.8083106,128.5149226,"35.8","128.5"
"1551",149804,22,35.8781593,128.6324522,"35.9","128.6"
"1553",149844,7,35.8781593,128.6324522,"35.9","128.6"
"1701",149866,6,37.52218,127.0423,"37.5","127"
"1716",149896,6,37.55175,126.9637,"37.6","127"
"1819",149937,6,37.64497,127.2374,"37.6","127.2"
"2028",149953,20,36.96039,126.8478,"37","126.8"
"2128",150087,5,35.80867,128.5097,"35.8","128.5"
"2208",149423,7,37.59843,127.0638,"37.6","127.1"
"2212",149488,4,35.64682,129.3533,"35.6","129.4"
"2227",148979,5,35.24399,128.6818,"35.2","128.7"
"2491",149727,12,34.81178,126.4811,"34.8","126.5"
"2499",150583,7,37.72436,127.19,"37.7","127.2"
"2508",149619,3,37.13101,126.9291,"37.1","126.9"
"2555",150195,5,33.4953,126.5456,"33.5","126.5"
"2577",150121,14,35.21201,126.8645,"35.2","126.9"
"2671",149034,20,34.8779472,128.4181442,"34.9","128.4"
"2859",149380,7,35.1927326,128.5681805,"35.2","128.6"
"2924",149871,7,34.7845645,127.6954801,"34.8","127.7"
"3009",149295,7,35.0985623,128.9931104,"35.1","129"
"3045",149353,6,37.5294247,127.0793552,"37.5","127.1"
"3065",149693,0,37.5163872,126.7244897,"37.5","126.7"
"3083",150218,7,34.7714563,127.0798944,"34.8","127.1"
"3106",149681,7,37.0212311,126.9122234,"37","126.9"
"536",150170,14,36.3136167,127.3491627,"36.3","127.3"
"598",150411,7,36.1650182,128.3466199,"36.2","128.3"
"794",152323,5,37.62606,127.0367,"37.6","127"
"963",150197,6,37.51344,127.0931,"37.5","127.1"
"997",150258,7,33.2541205,126.560076,"33.3","126.6"
"1178",150662,14,37.1164445,126.9104389,"37.1","126.9"
"1769",151182,6,33.48045,126.4951,"33.5","126.5"
"1828",150687,7,34.3110596,126.7550541,"34.3","126.8"
"1830",150688,7,34.3110596,126.7550541,"34.3","126.8"
"1921",150523,7,35.12061,126.879,"35.1","126.9"
"2162",152001,21,37.48132,126.8863,"37.5","126.9"
"2205",151021,21,37.80905,127.5249,"37.8","127.5"
"2239",150551,5,37.53656,127.0738,"37.5","127.1"
"2242",150124,2,36.02254,129.3575,"36","129.4"
"2540",150295,5,35.38005,129.1495,"35.4","129.1"
"2547",150632,7,36.77055,127.069,"36.8","127.1"
"2590",150519,4,37.63266,126.9283,"37.6","126.9"
"2665",150670,7,35.8667367,128.6923359,"35.9","128.7"
"2785",150626,7,36.4494373,127.4192714,"36.4","127.4"
"2974",150444,4,36.9867603,127.9272562,"37","127.9"
"32",151558,6,36.97928,127.9201,"37","127.9"
"427",151033,6,34.8085,126.4674,"34.8","126.5"
"456",151362,20,37.2635727,127.0286009,"37.3","127"
"468",153091,12,35.1488202,129.0139524,"35.1","129"
"483",151998,7,35.12939,128.7059,"35.1","128.7"
"538",151836,6,36.3136167,127.3491627,"36.3","127.3"
"548",151420,14,36.7898745,127.1252387,"36.8","127.1"
"599",151850,5,37.52024,127.1087,"37.5","127.1"
"640",152056,7,35.32053,129.1736,"35.3","129.2"
"674",151472,4,37.41771,127.1257,"37.4","127.1"
"683",151647,20,37.4800653880782,127.040480887272,"37.5","127"
"703",151474,7,36.03131,129.357,"36","129.4"
"718",151895,5,35.14182,126.8853,"35.1","126.9"
"873",152016,12,35.55337,129.3234,"35.6","129.3"
"909",152049,5,35.5273674,129.4294507,"35.5","129.4"
"951",152163,7,34.8739462,128.6260261,"34.9","128.6"
"982",151753,12,36.7803612,127.5804663,"36.8","127.6"
"1041",151285,7,36.58113,128.1835,"36.6","128.2"
"1121",151359,20,37.4348551,127.000985,"37.4","127"
"1259",151876,0,35.8650544,127.1326439,"35.9","127.1"
"1263",152097,6,37.38404,127.1128,"37.4","127.1"
"1311",151385,21,37.61084,127.0396,"37.6","127"
"1312",152660,6,37.56549,127.0219,"37.6","127"
"1357",152043,5,37.50542,126.8952,"37.5","126.9"
"1426",151302,7,36.0190178,129.3434808,"36","129.3"
"1442",151458,5,35.2132792,128.5623153,"35.2","128.6"
"1493",151275,5,37.52876,127.1317,"37.5","127.1"
"1501",151823,6,37.3681,127.1117,"37.4","127.1"
"1575",151724,12,37.6356469,127.0410822,"37.6","127"
"1670",151347,5,36.3723792,127.3225577,"36.4","127.3"
"1709",152319,21,37.3848,127.2779,"37.4","127.3"
"1729",151960,7,37.4309946,126.8808133,"37.4","126.9"
"1762",152364,7,37.4973352,126.673938,"37.5","126.7"
"1777",151621,7,37.6810144,127.0444785,"37.7","127"
"1788",151686,1,37.2865497,126.8453372,"37.3","126.8"
"1937",151944,7,35.0222623822561,126.46243693927,"35","126.5"
"1943",151356,22,36.1326719,128.1212654,"36.1","128.1"
"1944",151358,7,36.1326719,128.1212654,"36.1","128.1"
"1992",151355,21,36.62008,127.476,"36.6","127.5"
"2000",152316,7,37.68699,126.7169,"37.7","126.7"
"2026",151166,4,37.49579,126.7521,"37.5","126.8"
"2099",151899,2,37.58285,126.9218,"37.6","126.9"
"2155",151261,22,36.78865,127.1287,"36.8","127.1"
"2206",151345,6,37.80905,127.5249,"37.8","127.5"
"2217",151481,7,37.3181,127.0648,"37.3","127.1"
"2293",151533,7,37.48183,126.94,"37.5","126.9"
"2354",152197,6,35.18507,128.693,"35.2","128.7"
"2620",151351,7,37.3241773,127.976431,"37.3","128"
"2653",151787,5,37.8800719,127.7424123,"37.9","127.7"
"2668",151477,14,36.5381637,129.4032204,"36.5","129.4"
"2716",151339,14,37.2914097,126.9376066,"37.3","126.9"
"2717",151341,14,37.2914097,126.9376066,"37.3","126.9"
"2805",151994,5,37.2635727,127.0286009,"37.3","127"
"2832",151947,5,35.9732952,129.4115622,"36","129.4"
"2959",150973,7,36.1160817,128.1877979,"36.1","128.2"
"2990",151941,12,36.7802978,127.0196103,"36.8","127"
"2998",151757,14,37.3218778,126.8308848,"37.3","126.8"
"3011",151582,7,37.6142691,127.1105288,"37.6","127.1"
"3012",151784,7,37.6142691,127.1105288,"37.6","127.1"
"3068",151124,7,37.4721495,126.9814317,"37.5","127"
"3072",151657,5,37.3294984,127.1152651,"37.3","127.1"
"3123",151660,5,33.4996213,126.5311884,"33.5","126.5"
"3167",151921,6,33.5039401,126.5152364,"33.5","126.5"
"51",152684,7,36.35909,126.5997,"36.4","126.6"
"246",152201,7,35.5394155,129.3909962,"35.5","129.4"
"261",154176,6,37.32583,127.0916,"37.3","127.1"
"421",152145,5,37.9118173,127.7260519,"37.9","127.7"
"422",153020,21,35.56416,129.3425,"35.6","129.3"
"555",152107,12,35.4208434,127.4023766,"35.4","127.4"
"621",152786,5,37.4637916,126.8794685,"37.5","126.9"
"1128",152903,0,37.6541917,127.056793,"37.7","127.1"
"1341",152414,6,36.7772334,127.1299217,"36.8","127.1"
"1351",153423,7,35.0129375,126.4851643,"35","126.5"
"1381",152693,6,35.8693,128.7017,"35.9","128.7"
"1549",152857,22,37.7454013,127.0904882,"37.7","127.1"
"1581",152988,7,36.3325628,127.4120552,"36.3","127.4"
"1711",153797,6,35.18042,129.1184,"35.2","129.1"
"1772",152685,0,35.16965,129.1689,"35.2","129.2"
"2046",152675,6,37.48677,126.8358,"37.5","126.8"
"2238",152499,7,35.3706,129.1488,"35.4","129.1"
"2265",152740,21,35.89557,128.6108,"35.9","128.6"
"2479",152629,5,37.66034,127.0393,"37.7","127"
"2480",152913,21,37.55785,126.8582,"37.6","126.9"
"2670",152444,4,37.3440816,126.9230764,"37.3","126.9"
"2683",152754,6,37.5454212,126.6759723,"37.5","126.7"
"2743",152441,22,35.1346706,128.9775266,"35.1","129"
"2744",152789,6,35.1346706,128.9775266,"35.1","129"
"2878",153028,22,35.8582435,128.6306086,"35.9","128.6"
"2928",152831,2,35.5522544,129.266079,"35.6","129.3"
"2984",152578,7,37.4837121,127.0324112,"37.5","127"
"3048",152823,21,37.5183566,126.8712313,"37.5","126.9"
"3054",152418,5,35.5621786,129.3342023,"35.6","129.3"
"3056",152147,5,37.5131712,126.699096,"37.5","126.7"
"3081",153052,22,35.8730051,128.5475062,"35.9","128.5"
"3112",152266,7,35.8366344,127.1184458,"35.8","127.1"
"3168",152482,7,33.5039401,126.5152364,"33.5","126.5"
"89",153677,5,35.6396,128.6454,"35.6","128.6"
"175",154257,5,37.36658,127.1066,"37.4","127.1"
"265",153405,6,35.0619,128.0692,"35.1","128.1"
"301",153173,7,37.6413087,127.0681646,"37.6","127.1"
"429",154028,5,35.3205144,129.1740767,"35.3","129.2"
"455",153858,1,37.2635727,127.0286009,"37.3","127"
"537",153631,20,36.3136167,127.3491627,"36.3","127.3"
"568",154784,2,35.174345,128.0678977,"35.2","128.1"
"880",153617,20,37.29378,126.9826,"37.3","127"
"882",154018,12,37.52004,127.2213,"37.5","127.2"
"918",153560,6,37.4784878,126.8642888,"37.5","126.9"
"1084",153646,7,37.56916,126.7517,"37.6","126.8"
"1380",153402,21,35.8693,128.7017,"35.9","128.7"
"1434",153495,7,37.5643444,127.1806203,"37.6","127.2"
"1576",153744,12,37.6356469,127.0410822,"37.6","127"
"1630",154229,5,35.21397,129.0775,"35.2","129.1"
"1660",154074,14,37.50186,126.8826,"37.5","126.9"
